ID,Value,Source
shor1247]-Table 1.tsv-TE019,1,Dyrenkova (1941:81-82)
shor1247]-Table 1.tsv-TE027,0,Dyrenkova (1941:81-82)
shor1247]-Table 1.tsv-TE031,1,Dyrenkova (1941:17)
shor1247]-Table 1.tsv-TE037,1,Dyrenkova (1941:16-17)
shor1247]-Table 1.tsv-TE038,1,Dyrenkova (1941:16-17)
shor1247]-Table 1.tsv-TE039,1,Dyrenkova (1941:10-12)
shor1247]-Table 1.tsv-TE050,0,Dyrenkova (1941:102-104)
shor1247]-Table 1.tsv-TE052,1,Dyrenkova (1941:54-55, 59)
shor1247]-Table 1.tsv-TE053,1,Dyrenkova (1941:42-52, 58-59); Kurpeshko-Tanagasheva (1993:7)
shor1247]-Table 1.tsv-TE054,1,Dyrenkova (1941:279-280)
shor1247]-Table 1.tsv-TE059,0,Dyrenkova (1941:145, 148-149)
shor1247]-Table 1.tsv-TE066,1,Dyrenkova (1941:24, 141-142, 168)
shor1247]-Table 1.tsv-TE078,0,Dyrenkova (1941:16)
shor1247]-Table 1.tsv-TS001,1,Dyrenkova (1941:102-104)
shor1247]-Table 1.tsv-TS002,0,Dyrenkova (1941:102-104)
shor1247]-Table 1.tsv-TS003,1,Dyrenkova (1941:86-87)
shor1247]-Table 1.tsv-TS004,0,Dyrenkova (1941:86-87)
shor1247]-Table 1.tsv-TS005,1,Dyrenkova (1941:41)
shor1247]-Table 1.tsv-TS006,1,Dyrenkova (1941:40-42, 48-51)
shor1247]-Table 1.tsv-TS007,1,Dyrenkova (1941:70-71)
shor1247]-Table 1.tsv-TS008,0,Dyrenkova (1941:70-71)
shor1247]-Table 1.tsv-TS009,?,Dyrenkova (1941:1-304)
shor1247]-Table 1.tsv-TS010,?,Dyrenkova (1941:1-304)
shor1247]-Table 1.tsv-TS079,0,Dyrenkova (1941:13-15)
shor1247]-Table 1.tsv-TS080,1,Dyrenkova (1941:14-15)
shor1247]-Table 1.tsv-TS086,1,Dyrenkova (1941:40, 251-253)
shor1247]-Table 1.tsv-TS087,0,Dyrenkova (1941:40, 251-253)
shor1247]-Table 1.tsv-TS088,0,Dyrenkova (1941:16)
shur1243]-Table 1.tsv-GB020,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB021,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB022,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB023,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB026,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB027,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB028,0,Shimoji (2012:356)
shur1243]-Table 1.tsv-GB030,0,Shimoji (2012:356)
shur1243]-Table 1.tsv-GB031,0,Shimoji (2012:356)
shur1243]-Table 1.tsv-GB035,1,Shimoji (2012:354)
shur1243]-Table 1.tsv-GB036,0,Shimoji (2012:354)
shur1243]-Table 1.tsv-GB037,0,Shimoji (2012:354)
shur1243]-Table 1.tsv-GB038,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB039,0,Shimoji (2012:356)
shur1243]-Table 1.tsv-GB041,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB042,0,Shimoji (2012:356)
shur1243]-Table 1.tsv-GB043,0,Shimoji (2012:356)
shur1243]-Table 1.tsv-GB044,0,Shimoji (2012:356)
shur1243]-Table 1.tsv-GB046,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB047,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB048,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB049,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB051,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB052,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB053,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB054,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB057,1,Shimoji (2012:354, 357)
shur1243]-Table 1.tsv-GB058,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB059,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB068,1,Shimoji (2012:354, 365-367)
shur1243]-Table 1.tsv-GB069,1,Shimoji (2012:354, 365-367)
shur1243]-Table 1.tsv-GB070,1,Shimoji (2012:368-370)
shur1243]-Table 1.tsv-GB071,1,Shimoji (2012:368-370)
shur1243]-Table 1.tsv-GB072,1,Shimoji (2012:370-371)
shur1243]-Table 1.tsv-GB073,1,Shimoji (2012:370-371)
shur1243]-Table 1.tsv-GB074,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB075,1,Shimoji (2012:370-371)
shur1243]-Table 1.tsv-GB079,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB080,1,Shimoji (2012:358-362)
shur1243]-Table 1.tsv-GB081,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB082,1,Shimoji (2012:355)
shur1243]-Table 1.tsv-GB083,1,Shimoji (2012:355)
shur1243]-Table 1.tsv-GB084,0,Shimoji (2012:355)
shur1243]-Table 1.tsv-GB086,1,Shimoji (2012:360-362)
shur1243]-Table 1.tsv-GB089,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB090,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB091,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB092,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB093,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB094,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB095,0,Shimoji (2012:373)
shur1243]-Table 1.tsv-GB096,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB098,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB099,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB103,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB104,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB105,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB107,1,Shimoji (2012:358-362, 373-374)
shur1243]-Table 1.tsv-GB108,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB109,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB110,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB111,1,Shimoji (2012:358-362)
shur1243]-Table 1.tsv-GB113,1,Shimoji (2012:365, 376-377)
shur1243]-Table 1.tsv-GB114,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB115,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB116,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB117,1,Shimoji (2012:364, 372)
shur1243]-Table 1.tsv-GB118,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB119,0,Shimoji (2012:376)
shur1243]-Table 1.tsv-GB120,1,Shimoji (2012:372)
shur1243]-Table 1.tsv-GB121,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB122,1,Shimoji (2012:368)
shur1243]-Table 1.tsv-GB123,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB124,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB126,1,Shimoji (2012:364)
shur1243]-Table 1.tsv-GB127,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB129,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB131,0,Shimoji (2012:354)
shur1243]-Table 1.tsv-GB132,0,Shimoji (2012:354)
shur1243]-Table 1.tsv-GB133,1,Shimoji (2012:354)
shur1243]-Table 1.tsv-GB134,1,Shimoji (2012:354, 378)
shur1243]-Table 1.tsv-GB135,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB136,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB137,1,Shimoji (2012:373-374)
shur1243]-Table 1.tsv-GB138,0,Shimoji (2012:373-374)
shur1243]-Table 1.tsv-GB139,?,Shimoji (2012:373-374)
shur1243]-Table 1.tsv-GB140,0,Shimoji (2012:364)
shur1243]-Table 1.tsv-GB146,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB147,1,Shimoji (2012:365, 376-377)
shur1243]-Table 1.tsv-GB148,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB149,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB150,1,Shimoji (2012:362)
shur1243]-Table 1.tsv-GB151,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB152,1,Shimoji (2012:354)
shur1243]-Table 1.tsv-GB155,1,Shimoji (2012:365, 376-377)
shur1243]-Table 1.tsv-GB156,0,Shimoji (2012:365, 376-377)
shur1243]-Table 1.tsv-GB158,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB159,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB160,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB165,0,Shimoji (2012:356)
shur1243]-Table 1.tsv-GB166,0,Shimoji (2012:356)
shur1243]-Table 1.tsv-GB167,0,Shimoji (2012:356)
shur1243]-Table 1.tsv-GB170,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB171,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB172,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB177,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB184,0,Shimoji (2012:354, 365-367)
shur1243]-Table 1.tsv-GB185,0,Shimoji (2012:354)
shur1243]-Table 1.tsv-GB186,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB187,1,Shimoji (2012:356)
shur1243]-Table 1.tsv-GB188,0,Shimoji (2012:356)
shur1243]-Table 1.tsv-GB192,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB196,0,Shimoji (2012:356)
shur1243]-Table 1.tsv-GB197,0,Shimoji (2012:356)
shur1243]-Table 1.tsv-GB198,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB204,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB250,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB252,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB253,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB254,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB256,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB257,0,Shimoji (2012:373)
shur1243]-Table 1.tsv-GB260,0,Shimoji (2012:373)
shur1243]-Table 1.tsv-GB262,0,Shimoji (2012:373)
shur1243]-Table 1.tsv-GB263,1,Shimoji (2012:373)
shur1243]-Table 1.tsv-GB264,0,Shimoji (2012:373)
shur1243]-Table 1.tsv-GB265,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB266,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB270,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB273,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB275,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB276,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB285,0,Shimoji (2012:373)
shur1243]-Table 1.tsv-GB286,0,Shimoji (2012:373)
shur1243]-Table 1.tsv-GB291,0,Shimoji (2012:373)
shur1243]-Table 1.tsv-GB296,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB297,0,Shimoji (2012:373)
shur1243]-Table 1.tsv-GB298,0,Shimoji (2012:373-374)
shur1243]-Table 1.tsv-GB299,0,Shimoji (2012:373-374)
shur1243]-Table 1.tsv-GB300,0,Shimoji (2012:363)
shur1243]-Table 1.tsv-GB301,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB302,0,Shimoji (2012:365, 376-377)
shur1243]-Table 1.tsv-GB303,0,Shimoji (2012:365, 376-377)
shur1243]-Table 1.tsv-GB304,1,Shimoji (2012:370, 376-377)
shur1243]-Table 1.tsv-GB305,?,Shimoji (2012:356)
shur1243]-Table 1.tsv-GB306,?,Shimoji (2012:356)
shur1243]-Table 1.tsv-GB309,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB312,1,Shimoji (2012:358-362)
shur1243]-Table 1.tsv-GB313,0,Shimoji (2012:369)
shur1243]-Table 1.tsv-GB314,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB315,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB316,0,Shimoji (2012:356)
shur1243]-Table 1.tsv-GB317,0,Shimoji (2012:356)
shur1243]-Table 1.tsv-GB318,0,Shimoji (2012:356)
shur1243]-Table 1.tsv-GB319,0,Shimoji (2012:356)
shur1243]-Table 1.tsv-GB320,0,Shimoji (2012:356)
shur1243]-Table 1.tsv-GB321,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB322,0,Shimoji (2012:376)
shur1243]-Table 1.tsv-GB323,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB324,0,Shimoji (2012:373)
shur1243]-Table 1.tsv-GB325,?,Shimoji (2012:373)
shur1243]-Table 1.tsv-GB326,?,Shimoji (2012:373)
shur1243]-Table 1.tsv-GB327,0,Shimoji (2012:369)
shur1243]-Table 1.tsv-GB328,1,Shimoji (2012:369)
shur1243]-Table 1.tsv-GB329,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB330,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB331,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB333,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB334,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB335,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB336,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB400,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB401,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB402,0,Shimoji (2012:363)
shur1243]-Table 1.tsv-GB403,1,Shimoji (2012:363)
shur1243]-Table 1.tsv-GB408,1,Shimoji (2012:369)
shur1243]-Table 1.tsv-GB409,0,Shimoji (2012:369)
shur1243]-Table 1.tsv-GB410,0,Shimoji (2012:369)
shur1243]-Table 1.tsv-GB415,1,Shimoji (2012:356)
shur1243]-Table 1.tsv-GB421,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB422,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB430,0,Shimoji (2012:369)
shur1243]-Table 1.tsv-GB431,0,Shimoji (2012:369)
shur1243]-Table 1.tsv-GB432,1,Shimoji (2012:369)
shur1243]-Table 1.tsv-GB433,0,Shimoji (2012:369)
shur1243]-Table 1.tsv-GB519,0,Shimoji (2012:376)
shur1243]-Table 1.tsv-GB520,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB521,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-GB522,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-TE003,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-TE004,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-TE005,0,Shimoji (2012:352)
shur1243]-Table 1.tsv-TE006,1,Shimoji (2012:352)
shur1243]-Table 1.tsv-TE007,0,Shimoji (2012:352)
shur1243]-Table 1.tsv-TE008,1,Shimoji (2012:352)
shur1243]-Table 1.tsv-TE018,0,Shimoji (2012:356)
shur1243]-Table 1.tsv-TE019,0,Shimoji (2012:356)
shur1243]-Table 1.tsv-TE027,0,Shimoji (2012:356)
shur1243]-Table 1.tsv-TE031,0,Shimoji (2012:352)
shur1243]-Table 1.tsv-TE037,0,Shimoji (2012:352)
shur1243]-Table 1.tsv-TE038,0,Shimoji (2012:352)
shur1243]-Table 1.tsv-TE039,1,Shimoji (2012:352)
shur1243]-Table 1.tsv-TE050,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-TE052,0,Shimoji (2012:369)
shur1243]-Table 1.tsv-TE053,1,Shimoji (2012:370)
shur1243]-Table 1.tsv-TE054,1,Shimoji (2012:373)
shur1243]-Table 1.tsv-TE059,0,Shimoji (2012:365)
shur1243]-Table 1.tsv-TE066,0,Shimoji (2012:373)
shur1243]-Table 1.tsv-TE078,0,Shimoji (2012:352)
shur1243]-Table 1.tsv-TS001,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-TS002,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-TS003,1,Shimoji (2012:354, 369)
shur1243]-Table 1.tsv-TS004,0,Shimoji (2012:354, 369)
shur1243]-Table 1.tsv-TS005,1,Shimoji (2012:369)
shur1243]-Table 1.tsv-TS006,0,Shimoji (2012:369)
shur1243]-Table 1.tsv-TS007,1,Shimoji (2012:354)
shur1243]-Table 1.tsv-TS008,0,Shimoji (2012:354)
shur1243]-Table 1.tsv-TS009,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-TS010,?,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-TS079,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-TS080,0,Shimoji (2012:351-379)
shur1243]-Table 1.tsv-TS086,1,Shimoji (2012:370)
shur1243]-Table 1.tsv-TS087,0,Shimoji (2012:370)
shur1243]-Table 1.tsv-TS088,0,Shimoji (2012:352)
huih1238]-Table 1.tsv-GB020,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB021,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB022,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB023,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB026,1,Tsumagari (2009:7)
huih1238]-Table 1.tsv-GB027,?,Tsumagari (2009:4, 18)
huih1238]-Table 1.tsv-GB028,1,Tsumagari (2009:6)
huih1238]-Table 1.tsv-GB030,0,Tsumagari (2009:6)
huih1238]-Table 1.tsv-GB031,0,Tsumagari (2009:6)
huih1238]-Table 1.tsv-GB035,0,Tsumagari (2009:6)
huih1238]-Table 1.tsv-GB036,0,Tsumagari (2009:6)
huih1238]-Table 1.tsv-GB037,0,Tsumagari (2009:6)
huih1238]-Table 1.tsv-GB038,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB039,0,Tsumagari (2009:6)
huih1238]-Table 1.tsv-GB041,?,Tsumagari (2009:6)
huih1238]-Table 1.tsv-GB042,0,Tsumagari (2009:6)
huih1238]-Table 1.tsv-GB043,0,Tsumagari (2009:6)
huih1238]-Table 1.tsv-GB044,1,Tsumagari (2009:6)
huih1238]-Table 1.tsv-GB046,1,Tsumagari (2009:6)
huih1238]-Table 1.tsv-GB047,?,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB048,?,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB049,?,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB051,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB052,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB053,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB054,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB057,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB058,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB059,0,Tsumagari (2009:5)
huih1238]-Table 1.tsv-GB068,0,Tsumagari (2009:7)
huih1238]-Table 1.tsv-GB069,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB070,1,Tsumagari (2009:4)
huih1238]-Table 1.tsv-GB071,1,Tsumagari (2009:6)
huih1238]-Table 1.tsv-GB072,1,Tsumagari (2009:4)
huih1238]-Table 1.tsv-GB073,1,Tsumagari (2009:6)
huih1238]-Table 1.tsv-GB074,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB075,1,Tsumagari (2009:13)
huih1238]-Table 1.tsv-GB079,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB080,1,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB081,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB082,1,Tsumagari (2009:9)
huih1238]-Table 1.tsv-GB083,1,Tsumagari (2009:9)
huih1238]-Table 1.tsv-GB084,1,Tsumagari (2009:9)
huih1238]-Table 1.tsv-GB086,1,Tsumagari (2009:8)
huih1238]-Table 1.tsv-GB089,1,Tsumagari (2009:12-14, 16-17)
huih1238]-Table 1.tsv-GB090,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB091,1,Tsumagari (2009:17)
huih1238]-Table 1.tsv-GB092,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB093,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB094,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB095,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB096,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB098,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB099,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB103,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB104,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB105,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB107,0,Tsumagari (2009:13-14)
huih1238]-Table 1.tsv-GB108,1,Tsumagari (2009:8)
huih1238]-Table 1.tsv-GB109,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB110,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB111,?,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB113,1,Tsumagari (2009:8)
huih1238]-Table 1.tsv-GB114,?,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB115,1,Tsumagari (2009:8)
huih1238]-Table 1.tsv-GB116,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB117,1,Tsumagari (2009:7, 12)
huih1238]-Table 1.tsv-GB118,?,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB119,1,Tsumagari (2009:10)
huih1238]-Table 1.tsv-GB120,1,Tsumagari (2009:10)
huih1238]-Table 1.tsv-GB121,1,Tsumagari (2009:10)
huih1238]-Table 1.tsv-GB122,?,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB123,1,Tsumagari (2009:18)
huih1238]-Table 1.tsv-GB124,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB126,?,Tsumagari (2009:13)
huih1238]-Table 1.tsv-GB127,0,Tsumagari (2009:13)
huih1238]-Table 1.tsv-GB129,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB131,0,Tsumagari (2009:12-14)
huih1238]-Table 1.tsv-GB132,0,Tsumagari (2009:12-14)
huih1238]-Table 1.tsv-GB133,1,Tsumagari (2009:12-14)
huih1238]-Table 1.tsv-GB134,1,Tsumagari (2009:12-14, 16-17)
huih1238]-Table 1.tsv-GB135,1,Tsumagari (2009:17)
huih1238]-Table 1.tsv-GB136,0,Oskolskaya (p.c. 2017)
huih1238]-Table 1.tsv-GB137,0,Tsumagari (2009:13-14)
huih1238]-Table 1.tsv-GB138,?,Tsumagari (2009:13-14)
huih1238]-Table 1.tsv-GB139,0,Tsumagari (2009:13-14)
huih1238]-Table 1.tsv-GB140,0,Tsumagari (2009:13-14)
huih1238]-Table 1.tsv-GB146,?,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB147,1,Tsumagari (2009:8, 15-16)
huih1238]-Table 1.tsv-GB148,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB149,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB150,1,Tsumagari (2009:12-14, 16-17)
huih1238]-Table 1.tsv-GB151,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB152,1,Tsumagari (2009:10)
huih1238]-Table 1.tsv-GB155,1,Tsumagari (2009:8, 15-16)
huih1238]-Table 1.tsv-GB156,0,Tsumagari (2009:8, 15-16)
huih1238]-Table 1.tsv-GB158,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB159,0,Tsumagari (2009:7)
huih1238]-Table 1.tsv-GB160,0,Tsumagari (2009:7)
huih1238]-Table 1.tsv-GB165,0,Tsumagari (2009:6)
huih1238]-Table 1.tsv-GB166,0,Tsumagari (2009:6)
huih1238]-Table 1.tsv-GB167,0,Tsumagari (2009:6)
huih1238]-Table 1.tsv-GB170,0,Tsumagari (2009:11)
huih1238]-Table 1.tsv-GB171,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB172,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB177,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB184,0,Tsumagari (2009:11)
huih1238]-Table 1.tsv-GB185,?,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB186,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB187,?,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB188,?,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB192,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB196,0,Tsumagari (2009:6)
huih1238]-Table 1.tsv-GB197,0,Tsumagari (2009:6)
huih1238]-Table 1.tsv-GB198,0,Tsumagari (2009:11)
huih1238]-Table 1.tsv-GB204,?,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB250,0,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB252,1,Tsumagari (2009:12-13)
huih1238]-Table 1.tsv-GB253,1,Tsumagari (2009:12-13)
huih1238]-Table 1.tsv-GB254,1,Tsumagari (2009:12-14)
huih1238]-Table 1.tsv-GB256,1,Tsumagari (2009:13)
huih1238]-Table 1.tsv-GB257,0,Tsumagari (2009:14-15)
huih1238]-Table 1.tsv-GB260,0,Tsumagari (2009:14-15)
huih1238]-Table 1.tsv-GB262,0,Tsumagari (2009:14-15)
huih1238]-Table 1.tsv-GB263,1,Tsumagari (2009:14-15)
huih1238]-Table 1.tsv-GB264,0,Tsumagari (2009:14-15)
huih1238]-Table 1.tsv-GB265,0,Tsumagari (2009:11, 15)
huih1238]-Table 1.tsv-GB266,1,Tsumagari (2009:11, 15)
huih1238]-Table 1.tsv-GB270,0,Tsumagari (2009:11, 15)
huih1238]-Table 1.tsv-GB273,0,Tsumagari (2009:11, 15)
huih1238]-Table 1.tsv-GB275,0,Tsumagari (2009:11, 15)
huih1238]-Table 1.tsv-GB276,0,Tsumagari (2009:11, 15)
huih1238]-Table 1.tsv-GB285,0,Tsumagari (2009:14-15)
huih1238]-Table 1.tsv-GB286,0,Tsumagari (2009:14-15)
huih1238]-Table 1.tsv-GB291,0,Tsumagari (2009:14-15)
huih1238]-Table 1.tsv-GB296,?,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB297,0,Tsumagari (2009:14-15)
huih1238]-Table 1.tsv-GB298,1,Tsumagari (2009:13-14)
huih1238]-Table 1.tsv-GB299,?,Tsumagari (2009:13-14)
huih1238]-Table 1.tsv-GB300,?,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB301,?,Tsumagari (2009:1-18)
huih1238]-Table 1.tsv-GB302,0,Tsumagari (2009:8, 15-16)
huih1238]-Table 1.tsv-GB303,0,Tsumagari (2009:8, 15-16)
huih1238]-Table 1.tsv-GB304,1,Tsumagari (2009:8, 15-16)
huih1238]-Table 1.tsv-GB305,1,Tsumagari (2009:6)
huih1238]-Table 1.tsv-GB306,0,Tsumagari (2009:6)
